Year,SMW,Date,Crop_Week,Location,Variety,PDI,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,No_of_Rainy_Days,Rainfall,Wind_Velocity,Disease,Diesease Severity,Predicted Disease
2023,38,17-09-2023 to 23-09-2023,4,Jabalpur,PK -472,13.52,31.6,24,87,66,2,20.5,2.9,Rhizoctonia Aerial Blight,,
2023,34,20-08-2023 to 26-08-2023,1,Jabalpur,PK -472,0,29.9,24.3,87,75,3,25.1,5.3,Anthracnose,,
2023,35,27-08-2023 to 02-09-2023,2,Jabalpur,PK -472,0,32.5,24.2,86,61,2,9.2,4.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,3,Jabalpur,PK -472,2,32,24.5,88,77,4,158.4,3.9,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,4,Jabalpur,PK -472,6,29.9,24.3,93,81,5,56.6,5.3,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,5,Jabalpur,PK -472,10.22,31.6,24,87,66,2,20.5,2.9,Anthracnose,,
2023,39,24-09-2023 to 30-09-2023,6,Jabalpur,PK -472,12.22,32.3,23.6,88,65,0,1.4,2.7,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,1,Japalpur,PK -472,1.5,31.9,25.4,91.3,68.7,1,17.8,1.8,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,2,Japalpur,PK -472,9.5,32.7,25.4,91.1,67.7,2,17.2,1.52,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,3,Japalpur,PK -472,19,30,24.2,91.7,76,3,184.8,3.05,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,4,Japalpur,PK -472,25.5,30.6,24.2,93.6,67.7,2,93.8,2.28,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,5,Japalpur,PK -472,27,31.6,25.2,91.1,71.1,2,10.8,2.01,Charcoal Rot,,
2024,29,15-07-2024 to 21-07-2024,1,Japalpur,PK -472,1.25,33.4,26.1,90.4,70,4,174.2,2.06,Yellow Mosaic Disease,,
2024,30,22-07-2024 to 28-07-2024,2,Japalpur,PK -472,6.58,28.6,24.8,95.6,89.4,6,197.8,3.16,Yellow Mosaic Disease,,
2024,31,29-07-2024 to 04-08-2024,3,Japalpur,PK -472,18.91,28.4,24.7,96,84,5,217.2,3.36,Yellow Mosaic Disease,,
2024,32,05-08-2024 to 11-08-2024,4,Japalpur,PK -472,38.09,29.2,24.6,94.1,81.6,2,58.6,2.3,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,5,Japalpur,PK -472,46.55,31.5,24.7,92.7,72.3,2,68.8,1.48,Yellow Mosaic Disease,,
2024,34,19-08-2024 to 25-08-2024,6,Japalpur,PK -472,54.01,31.3,24.8,93.3,75.3,4,91.2,1.37,Yellow Mosaic Disease,,
2024,35,26-08-2024 to 01-09-2024,7,Japalpur,PK -472,57.2,31.9,25.4,91.3,68.7,1,17.8,1.8,Yellow Mosaic Disease,,
2024,36,02-09-2024 to 08-09-2024,8,Japalpur,PK -472,58.37,32.7,25.4,91.1,67.7,2,17.2,1.52,Yellow Mosaic Disease,,
2024,37,09-09-2024 to 15-09-2024,9,Japalpur,PK -472,58.47,30,24.2,91.7,76,3,184.8,3.05,Yellow Mosaic Disease,,
2024,38,16-09-2024 to 22-09-2024,10,Japalpur,PK -472,58.47,30.6,24.2,93.6,67.7,2,93.8,2.28,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,1,Japalpur,PK -472,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Rhizoctonia Aerial Blight,,
2024,34,19-08-2024 to 25-08-2024,2,Japalpur,PK -472,0.3,31.3,24.8,93.3,75.3,4,91.2,1.37,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,3,Japalpur,PK -472,1.04,31.9,25.4,91.3,68.7,1,17.8,1.8,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,4,Japalpur,PK -472,4.24,32.7,25.4,91.1,67.7,2,17.2,1.52,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,5,Japalpur,PK -472,7.54,30,24.2,91.7,76,3,184.8,3.05,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,6,Japalpur,PK -472,10.05,30.6,24.2,93.6,67.7,2,93.8,2.28,Rhizoctonia Aerial Blight,,
2024,30,22-07-2024 to 28-07-2024,1,Japalpur,PK -472,0,28.6,24.8,95.6,89.4,6,197.8,3.16,Anthracnose,,
2024,31,29-07-2024 to 04-08-2024,2,Japalpur,PK -472,0,28.4,24.7,96,84,5,217.2,3.36,Anthracnose,,
2024,32,05-08-2024 to 11-08-2024,3,Japalpur,PK -472,0,29.2,24.6,94.1,81.6,2,58.6,2.3,Anthracnose,,
2024,33,12-08-2024 to 18-08-2024,4,Japalpur,PK -472,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,5,Japalpur,PK -472,0,31.3,24.8,93.3,75.3,4,91.2,1.37,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,6,Japalpur,PK -472,0,31.9,25.4,91.3,68.7,1,17.8,1.8,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,7,Japalpur,PK -472,0,32.7,25.4,91.1,67.7,2,17.2,1.52,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,8,Japalpur,PK -472,0,30,24.2,91.7,76,3,184.8,3.05,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,9,Japalpur,PK -472,0,30.6,24.2,93.6,67.7,2,93.8,2.28,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Monetta,1.5,30.7,24.7,87,67,0,2.2,4.3,Charcoal Rot,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Monetta,13,31.6,24.5,86,68,0,2.5,3.4,Charcoal Rot,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Monetta,35.5,31.4,24.1,91,78,4,35.7,3.5,Charcoal Rot,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Monetta,49,30,23.8,93,81,4,100.8,3,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Monetta,59,30.9,23.6,89,68,2,16.3,3.1,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,Monetta,69.5,31.9,24.1,88,62,1,3.8,3.3,Charcoal Rot,,
2021,29,16-07-2021 to 22-07-2021,3,Jabalpur,Monetta,0.12,33.4,25.4,84.1,70,3,35.4,3.9,Yellow Mosaic Disease,,
2021,30,23-07-2021 to 29-07-2021,4,Jabalpur,Monetta,8.52,27.7,23.8,94.6,85.1,5,130.4,5.7,Yellow Mosaic Disease,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,Monetta,23.83,26.8,23.4,91.1,84.1,6,43.7,8,Yellow Mosaic Disease,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,Monetta,33.64,28.5,24.2,90,79,2,11.1,6.2,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Monetta,40.99,32.6,24.7,89,71,3,42.3,3.3,Yellow Mosaic Disease,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Monetta,43.15,30.7,24.7,87,67,0,2.2,4.3,Yellow Mosaic Disease,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Monetta,44.07,31.6,24.5,86,68,0,2.5,3.4,Yellow Mosaic Disease,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Monetta,44.13,31.4,24.1,91,78,4,35.7,3.5,Yellow Mosaic Disease,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Monetta,44.01,30,23.8,93,81,4,100.8,3,Yellow Mosaic Disease,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Monetta,0,32.6,24.7,89,71,3,42.3,3.3,Rhizoctonia Aerial Blight,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Monetta,0.93,30.7,24.7,87,67,0,2.2,4.3,Rhizoctonia Aerial Blight,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Monetta,1.3,31.6,24.5,86,68,0,2.5,3.4,Rhizoctonia Aerial Blight,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Monetta,2.53,31.4,24.1,91,78,4,35.7,3.5,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Monetta,7.72,30,23.8,93,81,4,100.8,3,Rhizoctonia Aerial Blight,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Monetta,13.89,30.9,23.6,89,68,2,16.3,3.1,Rhizoctonia Aerial Blight,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,Monetta,0,26.8,23.4,91.1,84.1,6,43.7,8,Anthracnose,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,Monetta,0.67,28.5,24.2,90,79,2,11.1,6.2,Anthracnose,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,Monetta,2,32.6,24.7,89,71,3,42.3,3.3,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,Monetta,6,30.7,24.7,87,67,0,2.2,4.3,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,Monetta,10,31.6,24.5,86,68,0,2.5,3.4,Anthracnose,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,Monetta,14.44,31.4,24.1,91,78,4,35.7,3.5,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,Monetta,18.67,30,23.8,93,81,4,100.8,3,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,Monetta,22.44,30.9,23.6,89,68,2,16.3,3.1,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,Monetta,22.44,31.9,24.1,88,62,1,3.8,3.3,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Monetta,0,31.3,24.1,90,67.9,3,97.5,3.4,Charcoal Rot,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Monetta,0,31.9,24.3,87.4,71.6,2,47,3,Charcoal Rot,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Monetta,6.5,30.5,24.2,90.6,79.4,4,118,5.4,Charcoal Rot,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Monetta,23,29.8,23.6,92.4,79,7,39.3,3.7,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Monetta,41.5,30.4,22.3,91,64.7,0,0,3.4,Charcoal Rot,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,Monetta,61,31.5,22.6,87.7,67.4,1,27.4,2.3,Charcoal Rot,,
2022,31,30-07-2022 to 05-08-2022,4,Jabalpur,Monetta,2.41,31.8,25.2,87.9,66.7,2,16,3.5,Yellow Mosaic Disease,,
2022,32,06-08-2022 to 12-08-2022,5,Jabalpur,Monetta,7.04,31.6,25,88.3,72.4,4,53.8,5.5,Yellow Mosaic Disease,,
2022,33,13-08-2022 to 19-08-2022,6,Jabalpur,Monetta,22.22,29.4,24,89,75,4,135.7,6.1,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Monetta,37.9,29,23.1,91.9,74.4,3,208.1,6,Yellow Mosaic Disease,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Monetta,48.27,31.3,24.1,90,67.9,3,97.5,3.4,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Monetta,51.29,31.9,24.3,87.4,71.6,2,47,3,Yellow Mosaic Disease,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Monetta,51.54,30.5,24.2,90.6,79.4,4,118,5.4,Yellow Mosaic Disease,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Monetta,51.79,29.8,23.6,92.4,79,7,39.3,3.7,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Monetta,0.31,29,23.1,91.9,74.4,3,208.1,6,Rhizoctonia Aerial Blight,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Monetta,1.98,31.3,24.1,90,67.9,3,97.5,3.4,Rhizoctonia Aerial Blight,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Monetta,5.31,31.9,24.3,87.4,71.6,2,47,3,Rhizoctonia Aerial Blight,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Monetta,15.62,30.5,24.2,90.6,79.4,4,118,5.4,Rhizoctonia Aerial Blight,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Monetta,27.22,29.8,23.6,92.4,79,7,39.3,3.7,Rhizoctonia Aerial Blight,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Monetta,29.26,30.4,22.3,91,64.7,0,0,3.4,Rhizoctonia Aerial Blight,,
2022,33,13-08-2022 to 19-08-2022,6,Jabalpur,Monetta,1.11,29.4,24,89,75,4,135.7,6.1,Anthracnose,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,Monetta,4,29,23.1,91.9,74.4,3,208.1,6,Anthracnose,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,Monetta,8.44,31.3,24.1,90,67.9,3,97.5,3.4,Anthracnose,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,Monetta,13.11,31.9,24.3,87.4,71.6,2,47,3,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,Monetta,18.89,30.5,24.2,90.6,79.4,4,118,5.4,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,Monetta,24.89,29.8,23.6,92.4,79,7,39.3,3.7,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,Monetta,27.11,30.4,22.3,91,64.7,0,0,3.4,Anthracnose,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,Monetta,27.78,31.5,22.6,87.7,67.4,1,27.4,2.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,1,Jabalpur,Monetta,8.5,32,24.5,88,77,4,158.4,3.9,Charcoal Rot,,
2023,37,10-09-2023 to 16-09-2023,2,Jabalpur,Monetta,31.5,29.9,24.3,93,81,5,56.6,5.3,Charcoal Rot,,
2023,38,17-09-2023 to 23-09-2023,3,Jabalpur,Monetta,58.5,31.6,24,87,66,2,20.5,2.9,Charcoal Rot,,
2023,39,24-09-2023 to 30-09-2023,4,Jabalpur,Monetta,73,32.3,23.6,88,65,0,1.4,2.7,Charcoal Rot,,
2023,40,01-10-2023 to 07-10-2023,5,Jabalpur,Monetta,73.5,31.9,20.6,83,57,0,0.6,3,Charcoal Rot,,
2023,31,30-07-2023 to 05-08-2023,1,Jabalpur,Monetta,0.74,29,24.1,93,85,5,285.8,8.4,Yellow Mosaic Disease,,
2023,32,06-08-2023 to 12-08-2023,2,Jabalpur,Monetta,4.32,29.4,24,89,70,2,23.6,6.4,Yellow Mosaic Disease,,
2023,33,13-08-2023 to 19-08-2023,3,Jabalpur,Monetta,14.14,31.6,23.9,89,70,2,160.2,5.1,Yellow Mosaic Disease,,
2023,34,20-08-2023 to 26-08-2023,4,Jabalpur,Monetta,22.84,29.9,24.3,87,75,3,25.1,5.3,Yellow Mosaic Disease,,
2023,35,27-08-2023 to 02-09-2023,5,Jabalpur,Monetta,37.9,32.5,24.2,86,61,2,9.2,4.3,Yellow Mosaic Disease,,
2023,36,03-09-2023 to 09-09-2023,6,Jabalpur,Monetta,40.43,32,24.5,88,77,4,158.4,3.9,Yellow Mosaic Disease,,
2023,37,10-09-2023 to 16-09-2023,7,Jabalpur,Monetta,41.66,29.9,24.3,93,81,5,56.6,5.3,Yellow Mosaic Disease,,
2023,35,27-08-2023 to 02-09-2023,1,Jabalpur,Monetta,0.93,32.5,24.2,86,61,2,9.2,4.3,Rhizoctonia Aerial Blight,,
2023,36,03-09-2023 to 09-09-2023,2,Jabalpur,Monetta,3.77,32,24.5,88,77,4,158.4,3.9,Rhizoctonia Aerial Blight,,
2023,37,10-09-2023 to 16-09-2023,3,Jabalpur,Monetta,9.07,29.9,24.3,93,81,5,56.6,5.3,Rhizoctonia Aerial Blight,,
2023,38,17-09-2023 to 23-09-2023,4,Jabalpur,Monetta,22.41,31.6,24,87,66,2,20.5,2.9,Rhizoctonia Aerial Blight,,
2023,34,20-08-2023 to 26-08-2023,1,Jabalpur,Monetta,22.89,29.9,24.3,87,75,3,25.1,5.3,Anthracnose,,
2023,35,27-08-2023 to 02-09-2023,2,Jabalpur,Monetta,33.78,32.5,24.2,86,61,2,9.2,4.3,Anthracnose,,
2023,36,03-09-2023 to 09-09-2023,3,Jabalpur,Monetta,39.78,32,24.5,88,77,4,158.4,3.9,Anthracnose,,
2023,37,10-09-2023 to 16-09-2023,4,Jabalpur,Monetta,43.78,29.9,24.3,93,81,5,56.6,5.3,Anthracnose,,
2023,38,17-09-2023 to 23-09-2023,5,Jabalpur,Monetta,44,31.6,24,87,66,2,20.5,2.9,Anthracnose,,
2023,39,24-09-2023 to 30-09-2023,6,Jabalpur,Monetta,45.11,32.3,23.6,88,65,0,1.4,2.7,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,1,Japalpur,Monetta,1,31.9,25.4,91.3,68.7,1,17.8,1.8,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,2,Japalpur,Monetta,5.5,32.7,25.4,91.1,67.7,2,17.2,1.52,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,3,Japalpur,Monetta,18,30,24.2,91.7,76,3,184.8,3.05,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,4,Japalpur,Monetta,37.5,30.6,24.2,93.6,67.7,2,93.8,2.28,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,5,Japalpur,Monetta,39.5,31.6,25.2,91.1,71.1,2,10.8,2.01,Charcoal Rot,,
2024,29,15-07-2024 to 21-07-2024,1,Japalpur,Monetta,3.98,33.4,26.1,90.4,70,4,174.2,2.06,Yellow Mosaic Disease,,
2024,30,22-07-2024 to 28-07-2024,2,Japalpur,Monetta,11.49,28.6,24.8,95.6,89.4,6,197.8,3.16,Yellow Mosaic Disease,,
2024,31,29-07-2024 to 04-08-2024,3,Japalpur,Monetta,26.7,28.4,24.7,96,84,5,217.2,3.36,Yellow Mosaic Disease,,
2024,32,05-08-2024 to 11-08-2024,4,Japalpur,Monetta,35.72,29.2,24.6,94.1,81.6,2,58.6,2.3,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,5,Japalpur,Monetta,41.4,31.5,24.7,92.7,72.3,2,68.8,1.48,Yellow Mosaic Disease,,
2024,34,19-08-2024 to 25-08-2024,6,Japalpur,Monetta,44.2,31.3,24.8,93.3,75.3,4,91.2,1.37,Yellow Mosaic Disease,,
2024,35,26-08-2024 to 01-09-2024,7,Japalpur,Monetta,44.95,31.9,25.4,91.3,68.7,1,17.8,1.8,Yellow Mosaic Disease,,
2024,36,02-09-2024 to 08-09-2024,8,Japalpur,Monetta,45.82,32.7,25.4,91.1,67.7,2,17.2,1.52,Yellow Mosaic Disease,,
2024,37,09-09-2024 to 15-09-2024,9,Japalpur,Monetta,45.9,30,24.2,91.7,76,3,184.8,3.05,Yellow Mosaic Disease,,
2024,38,16-09-2024 to 22-09-2024,10,Japalpur,Monetta,45.9,30.6,24.2,93.6,67.7,2,93.8,2.28,Yellow Mosaic Disease,,
2024,33,12-08-2024 to 18-08-2024,1,Japalpur,Monetta,0,31.5,24.7,92.7,72.3,2,68.8,1.48,Rhizoctonia Aerial Blight,,
2024,34,19-08-2024 to 25-08-2024,2,Japalpur,Monetta,0.25,31.3,24.8,93.3,75.3,4,91.2,1.37,Rhizoctonia Aerial Blight,,
2024,35,26-08-2024 to 01-09-2024,3,Japalpur,Monetta,1.78,31.9,25.4,91.3,68.7,1,17.8,1.8,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,4,Japalpur,Monetta,7.97,32.7,25.4,91.1,67.7,2,17.2,1.52,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,5,Japalpur,Monetta,13.63,30,24.2,91.7,76,3,184.8,3.05,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,6,Japalpur,Monetta,18.38,30.6,24.2,93.6,67.7,2,93.8,2.28,Rhizoctonia Aerial Blight,,
2024,30,22-07-2024 to 28-07-2024,1,Japalpur,Monetta,0,28.6,24.8,95.6,89.4,6,197.8,3.16,Anthracnose,,
2024,31,29-07-2024 to 04-08-2024,2,Japalpur,Monetta,0.07,28.4,24.7,96,84,5,217.2,3.36,Anthracnose,,
2024,32,05-08-2024 to 11-08-2024,3,Japalpur,Monetta,3.73,29.2,24.6,94.1,81.6,2,58.6,2.3,Anthracnose,,
2024,33,12-08-2024 to 18-08-2024,4,Japalpur,Monetta,9.06,31.5,24.7,92.7,72.3,2,68.8,1.48,Anthracnose,,
2024,34,19-08-2024 to 25-08-2024,5,Japalpur,Monetta,29.4,31.3,24.8,93.3,75.3,4,91.2,1.37,Anthracnose,,
2024,35,26-08-2024 to 01-09-2024,6,Japalpur,Monetta,40.3,31.9,25.4,91.3,68.7,1,17.8,1.8,Anthracnose,,
2024,36,02-09-2024 to 08-09-2024,7,Japalpur,Monetta,42.51,32.7,25.4,91.1,67.7,2,17.2,1.52,Anthracnose,,
2024,37,09-09-2024 to 15-09-2024,8,Japalpur,Monetta,42.83,30,24.2,91.7,76,3,184.8,3.05,Anthracnose,,
2024,38,16-09-2024 to 22-09-2024,9,Japalpur,Monetta,42.98,30.6,24.2,93.6,67.7,2,93.8,2.28,Anthracnose,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,NRC-7,30.7,24.7,87,67,0,2.2,4.3,Charcoal Rot,,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,NRC-7,31.6,24.5,86,68,0,2.5,3.4,Charcoal Rot,,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,NRC-7,31.4,24.1,91,78,4,35.7,3.5,Charcoal Rot,,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,NRC-7,30,23.8,93,81,4,100.8,3,Charcoal Rot,,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,NRC-7,30.9,23.6,89,68,2,16.3,3.1,Charcoal Rot,,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,NRC-7,31.9,24.1,88,62,1,3.8,3.3,Charcoal Rot,,,
2021,29,16-07-2021 to 22-07-2021,3,Jabalpur,NRC-7,33.4,25.4,84.1,70,3,35.4,3.9,Yellow Mosaic Disease,,,
2021,30,23-07-2021 to 29-07-2021,4,Jabalpur,NRC-7,27.7,23.8,94.6,85.1,5,130.4,5.7,Yellow Mosaic Disease,,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,NRC-7,26.8,23.4,91.1,84.1,6,43.7,8,Yellow Mosaic Disease,,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,NRC-7,28.5,24.2,90,79,2,11.1,6.2,Yellow Mosaic Disease,,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,NRC-7,32.6,24.7,89,71,3,42.3,3.3,Yellow Mosaic Disease,,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,NRC-7,30.7,24.7,87,67,0,2.2,4.3,Yellow Mosaic Disease,,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,NRC-7,31.6,24.5,86,68,0,2.5,3.4,Yellow Mosaic Disease,,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,NRC-7,31.4,24.1,91,78,4,35.7,3.5,Yellow Mosaic Disease,,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,NRC-7,30,23.8,93,81,4,100.8,3,Yellow Mosaic Disease,,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,NRC-7,32.6,24.7,89,71,3,42.3,3.3,Rhizoctonia Aerial Blight,,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,NRC-7,30.7,24.7,87,67,0,2.2,4.3,Rhizoctonia Aerial Blight,,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,NRC-7,31.6,24.5,86,68,0,2.5,3.4,Rhizoctonia Aerial Blight,,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,NRC-7,31.4,24.1,91,78,4,35.7,3.5,Rhizoctonia Aerial Blight,,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,NRC-7,30,23.8,93,81,4,100.8,3,Rhizoctonia Aerial Blight,,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,NRC-7,30.9,23.6,89,68,2,16.3,3.1,Rhizoctonia Aerial Blight,,,
2021,31,30-07-2021 to 05-08-2021,5,Jabalpur,NRC-7,26.8,23.4,91.1,84.1,6,43.7,8,Anthracnose,,,
2021,32,06-08-2021 to 12-08-2021,6,Jabalpur,NRC-7,28.5,24.2,90,79,2,11.1,6.2,Anthracnose,,,
2021,33,13-08-2021 to 19-08-2021,7,Jabalpur,NRC-7,32.6,24.7,89,71,3,42.3,3.3,Anthracnose,,,
2021,34,20-08-2021 to 26-08-2021,8,Jabalpur,NRC-7,30.7,24.7,87,67,0,2.2,4.3,Anthracnose,,,
2021,35,27-08-2021 to 02-09-2021,9,Jabalpur,NRC-7,31.6,24.5,86,68,0,2.5,3.4,Anthracnose,,,
2021,36,03-09-2021 to 09-09-2021,10,Jabalpur,NRC-7,31.4,24.1,91,78,4,35.7,3.5,Anthracnose,,,
2021,37,10-09-2021 to 16-09-2021,11,Jabalpur,NRC-7,30,23.8,93,81,4,100.8,3,Anthracnose,,,
2021,38,17-09-2021 to 23-09-2021,12,Jabalpur,NRC-7,30.9,23.6,89,68,2,16.3,3.1,Anthracnose,,,
2021,39,24-09-2021 to 30-09-2021,13,Jabalpur,NRC-7,31.9,24.1,88,62,1,3.8,3.3,Anthracnose,,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,NRC-7,31.3,24.1,90,67.9,3,97.5,3.4,Charcoal Rot,,,
2022,36,03-09-2022 to 09-09-2022,9,Jabalpur,NRC-7,31.9,24.3,87.4,71.6,2,47,3,Charcoal Rot,,,
2022,37,10-09-2022 to 16-09-2022,10,Jabalpur,NRC-7,30.5,24.2,90.6,79.4,4,118,5.4,Charcoal Rot,,,
2022,38,17-09-2022 to 23-09-2022,11,Jabalpur,NRC-7,29.8,23.6,92.4,79,7,39.3,3.7,Charcoal Rot,,,
2022,39,24-09-2022 to 30-09-2022,12,Jabalpur,NRC-7,30.4,22.3,91,64.7,0,0,3.4,Charcoal Rot,,,
2022,40,01-10-2022 to 07-10-2022,13,Jabalpur,NRC-7,31.5,22.6,87.7,67.4,1,27.4,2.3,Charcoal Rot,,,
2022,31,30-07-2022 to 05-08-2022,4,Jabalpur,NRC-7,31.8,25.2,87.9,66.7,2,16,3.5,Yellow Mosaic Disease,,,
2022,32,06-08-2022 to 12-08-2022,5,Jabalpur,NRC-7,31.6,25,88.3,72.4,4,53.8,5.5,Yellow Mosaic Disease,,,
2022,33,13-08-2022 to 19-08-2022,6,Jabalpur,NRC-7,29.4,24,89,75,4,135.7,6.1,Yellow Mosaic Disease,,,
2022,34,20-08-2022 to 26-08-2022,7,Jabalpur,NRC-7,29,23.1,91.9,74.4,3,208.1,6,Yellow Mosaic Disease,,,
2022,35,27-08-2022 to 02-09-2022,8,Jabalpur,NRC-7,31.3,24.1,90,67.9,3,97.5,3.4,Yellow Mosaic Disease,,,
